,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
363,0012e0000036xRkAAI,University Department,Education,Not for profit,Australia,Internal,1
364,0012e0000036xRlAAI,University Department,Education,Not for profit,Australia,Internal,1
365,0012e0000036xRmAAI,University Department,Education,Not for profit,Australia,Internal,1
366,0012e0000036xRnAAI,University Department,Education,Not for profit,Australia,Internal,0
367,0012e0000036xRoAAI,University Department,Education,Not for profit,Australia,Internal,1
368,0012e0000036xRpAAI,University Department,Education,Not for profit,Australia,Internal,1
369,0012e0000036xRqAAI,University Department,Education,Not for profit,Australia,Internal,1
370,0012e0000036xRrAAI,University Department,Education,Not for profit,Australia,Internal,1
371,0012e0000036xRsAAI,University Department,Education,Not for profit,Australia,Internal,1
372,0012e0000036xRtAAI,University Department,Education,Not for profit,Australia,Internal,1
373,0012e0000036xRuAAI,University Department,Education,Not for profit,Australia,Internal,0
374,0012e0000036xRvAAI,University Department,Education,Not for profit,Australia,Internal,1
375,0012e0000036xRwAAI,University Department,Education,Not for profit,Australia,Internal,1
376,0012e0000036xRxAAI,University Department,Education,Not for profit,Australia,Internal,1
377,0012e0000036xRyAAI,University Department,Education,Not for profit,Australia,Internal,1
378,0012e0000036xRzAAI,University Department,Education,Not for profit,Australia,Internal,1
379,0012e0000036xS0AAI,University Department,Education,Not for profit,Australia,Internal,1
380,0012e0000036xS1AAI,University Department,Education,Not for profit,Australia,Internal,1
381,0012e0000036xS2AAI,University Department,Education,Not for profit,Australia,Internal,1
382,0012e0000036xS3AAI,University Department,Education,Not for profit,Australia,Internal,1
383,0012e0000036xS4AAI,University Department,Education,Not for profit,Australia,Internal,1
384,0012e0000036xS5AAI,University Department,Education,Not for profit,Australia,Internal,1
385,0012e0000036xS6AAI,University Department,Education,Not for profit,Australia,Internal,1
386,0012e0000036xS7AAI,University Department,Education,Not for profit,Australia,Internal,1
387,0012e0000036xS8AAI,University Department,Education,Not for profit,Australia,Internal,1
388,0012e0000036xS9AAI,University Department,Education,Not for profit,Australia,Internal,1
389,0012e0000036xSAAAY,University Department,Education,Not for profit,Australia,Internal,1
390,0012e0000036xSBAAY,University Department,Education,Not for profit,Australia,Internal,1
391,0012e0000036xSCAAY,University Department,Education,Not for profit,Australia,Internal,1
392,0012e0000036xSDAAY,University Department,Education,Not for profit,Australia,Internal,1
393,0012e0000036xSEAAY,University Department,Education,Not for profit,Australia,Internal,1
394,0012e0000036xSFAAY,University Department,Education,Not for profit,Australia,Internal,1
395,0012e0000036xSGAAY,University Department,Education,Not for profit,Australia,Internal,1
396,0012e0000036xSHAAY,University Department,Education,Not for profit,Australia,Internal,1
397,0012e0000036xSIAAY,University Department,Education,Not for profit,Australia,Internal,1
398,0012e0000036xSJAAY,University Department,Education,Not for profit,Australia,Internal,0
399,0012e0000036xSKAAY,University Department,Education,Not for profit,Australia,Internal,1
400,0012e0000036xSLAAY,University Department,Education,Not for profit,Australia,Internal,1
401,0012e0000036xSMAAY,University Department,Education,Not for profit,Australia,Internal,1
402,0012e0000036xSNAAY,University Department,Education,Not for profit,Australia,Internal,1
403,0012e0000036xSOAAY,University Department,Education,Not for profit,Australia,Internal,1
404,0012e0000036xSPAAY,University Department,Education,Not for profit,Australia,Internal,1
405,0012e0000036xSQAAY,University Department,Education,Not for profit,Australia,Internal,1
406,0012e0000036xSRAAY,University Department,Education,Not for profit,Australia,Internal,1
407,0012e0000036xSSAAY,University Department,Education,Not for profit,Australia,Internal,0
408,0012e0000036xSTAAY,University Department,Education,Not for profit,Australia,Internal,1
409,0012e0000036xSUAAY,University Department,Education,Not for profit,Australia,Internal,1
410,0012e0000036xSVAAY,University Department,Education,Not for profit,Australia,Internal,1
411,0012e0000036xSWAAY,University Department,Education,Not for profit,Australia,Internal,0
412,0012e0000036xSXAAY,University Department,Education,Not for profit,Australia,Internal,1
413,0012e0000036xSYAAY,University Department,Education,Not for profit,Australia,Internal,1
414,0012e0000036xSZAAY,University Department,Education,Not for profit,Australia,Internal,1
415,0012e0000036xSaAAI,University Department,Education,Not for profit,Australia,Internal,1
416,0012e0000036xSbAAI,University Department,Education,Not for profit,Australia,Internal,0
417,0012e0000036xScAAI,University Department,Education,Not for profit,Australia,Internal,1
418,0012e0000036xSdAAI,University Department,Education,Not for profit,Australia,Internal,1
419,0012e0000036xSeAAI,University Department,Education,Not for profit,Australia,Internal,1
420,0012e0000036xSfAAI,University Department,Education,Not for profit,Australia,Internal,1
421,0012e0000036xSgAAI,University Department,Education,Not for profit,Australia,Internal,1
422,0012e0000036xShAAI,University Department,Education,Not for profit,Australia,Internal,1
423,0012e0000036xSiAAI,University Department,Education,Not for profit,Australia,Internal,1
424,0012e0000036xSjAAI,University Department,Education,Not for profit,Australia,Internal,1
425,0012e0000036xSkAAI,University Department,Education,Not for profit,Australia,Internal,1
426,0012e0000036xSkAAI,University Department,Education,Not for profit,Australia,Internal,1
427,0012e0000036xSlAAI,University Department,Education,Not for profit,Australia,Internal,1
428,0012e0000036xSmAAI,University Department,Education,Not for profit,Australia,Internal,1
429,0012e0000036xSnAAI,University Department,Education,Not for profit,Australia,Internal,1
430,0012e0000036xSoAAI,University Department,Education,Not for profit,Australia,Internal,1
431,0012e0000036xSpAAI,University Department,Education,Not for profit,Australia,Internal,1
432,0012e0000036xSqAAI,University Department,Education,Not for profit,Australia,Internal,1
433,0012e0000036xSrAAI,University Department,Education,Not for profit,Australia,Internal,1
434,0012e0000036xSsAAI,University Department,Education,Not for profit,Australia,Internal,0
435,0012e0000036xStAAI,University Department,Education,Not for profit,Australia,Internal,1
436,0012e0000036xSuAAI,University Department,Education,Not for profit,Australia,Internal,1
437,0012e0000036xSvAAI,University Department,Education,Not for profit,Australia,Internal,1
438,0012e0000036xSwAAI,University Department,Education,Not for profit,Australia,Internal,1
439,0012e0000036xSxAAI,University Department,Education,Not for profit,Australia,Internal,1
440,0012e0000036xSyAAI,University Department,Education,Not for profit,Australia,Internal,1
441,0012e0000036xSzAAI,University Department,Education,Not for profit,Australia,Internal,1
442,0012e0000036xT0AAI,University Department,Education,Not for profit,Australia,Internal,1
443,0012e0000036xT0AAI,University Department,Education,Not for profit,Australia,Internal,1
444,0012e0000036xT1AAI,University Department,Education,Not for profit,Australia,Internal,1
445,0012e0000036xT2AAI,University Department,Education,Not for profit,Australia,Internal,1
446,0012e0000036xT3AAI,University Department,Education,Not for profit,Australia,Internal,1
447,0012e0000036xT4AAI,University Department,Education,Not for profit,Australia,Internal,0
448,0012e0000036xT5AAI,University Department,Education,Not for profit,Australia,Internal,1
449,0012e0000036xT6AAI,University Department,Education,Not for profit,Australia,Internal,0
450,0012e0000036xT7AAI,University Department,Education,Not for profit,Australia,Internal,1
451,0012e0000036xT8AAI,University Department,Education,Not for profit,Australia,Internal,1
452,0012e0000036xT9AAI,University Department,Education,Not for profit,Australia,Internal,0
453,0012e0000036xTAAAY,University Department,Education,Not for profit,Australia,Internal,0
454,0012e0000036xTBAAY,University Department,Education,Not for profit,Australia,Internal,0
455,0012e0000036xTCAAY,University Department,Education,Not for profit,Australia,Internal,0
456,0012e0000036xTDAAY,University Department,Education,Not for profit,Australia,Internal,1
457,0012e0000036xTEAAY,University Department,Education,Not for profit,Australia,Internal,1
458,0012e0000036xTFAAY,University Department,Education,Not for profit,Australia,Internal,0
459,0012e0000036xTGAAY,University Department,Education,Not for profit,Australia,Internal,0
460,0012e0000036xTHAAY,University Department,Education,Not for profit,Australia,Internal,1
461,0012e0000036xTIAAY,University Department,Education,Not for profit,Australia,Internal,0
462,0012e0000036xTJAAY,University Department,Education,Not for profit,Australia,Internal,0
463,0012e0000037tPyAAI,Business Organization,Education,Not for profit,Australia,Internal,0
464,0012e0000037tPzAAI,Business Organization,Education,Not for profit,Australia,Internal,0
465,0012e0000037tQ0AAI,Business Organization,Education,Not for profit,Australia,Internal,0
466,0012e0000037tQ1AAI,Business Organization,Education,Not for profit,Australia,Internal,0
467,0012e0000037tQ2AAI,Business Organization,Education,Not for profit,Australia,Internal,0
468,0012e0000037tQ3AAI,Business Organization,Education,Not for profit,Australia,Internal,0
469,0012e0000037tQ4AAI,Business Organization,Education,Not for profit,Australia,Internal,0
470,0012e0000037tQ5AAI,Business Organization,Education,Not for profit,Australia,Internal,0
471,0012e0000037tQ6AAI,Business Organization,Education,Not for profit,Australia,Internal,0
472,0012e0000037tQ7AAI,Business Organization,Education,Not for profit,Australia,Internal,0
473,0012e0000037tQ8AAI,Business Organization,Education,Not for profit,Australia,Internal,0
474,0012e0000037tQ9AAI,Business Organization,Education,Not for profit,Australia,Internal,0
475,0012e0000037tQAAAY,Business Organization,Education,Not for profit,Australia,Internal,0
476,0012e0000037tQBAAY,Business Organization,Education,Not for profit,Australia,Internal,0
477,0012e0000037tQCAAY,Business Organization,Education,Not for profit,Australia,Internal,0
478,0012e0000037tQDAAY,Business Organization,Education,Not for profit,Australia,Internal,0
479,0012e0000037tQEAAY,Business Organization,Education,Not for profit,Australia,Internal,0
480,0012e0000037tQFAAY,Business Organization,Education,Not for profit,Australia,Internal,0
481,0012e0000037tQGAAY,Business Organization,Education,Not for profit,Australia,Internal,0
482,0012e0000037tQHAAY,Business Organization,Education,Not for profit,Australia,Internal,0
483,0012e0000037tQIAAY,Business Organization,Education,Not for profit,Australia,Internal,0
484,0012e0000037tQJAAY,Business Organization,Education,Not for profit,Australia,Internal,0
485,0012e0000037tQKAAY,Business Organization,Education,Not for profit,Australia,Internal,0
486,0012e0000037tQLAAY,Business Organization,Education,Not for profit,Australia,Internal,0
487,0012e0000037tQMAAY,Business Organization,Education,Not for profit,Australia,Internal,0
488,0012e0000037tQNAAY,Business Organization,Education,Not for profit,Australia,Internal,0
489,0012e0000037tQOAAY,Business Organization,Education,Not for profit,Australia,Internal,0
490,0012e0000037tQPAAY,Business Organization,Education,Not for profit,Australia,Internal,0
491,0012e0000037tQQAAY,Business Organization,Education,Not for profit,Australia,Internal,0
492,0012e0000037tQRAAY,Business Organization,Education,Not for profit,Australia,Internal,0
493,0012e0000037tQSAAY,Business Organization,Education,Not for profit,Australia,Internal,0
494,0012e0000037tQTAAY,Business Organization,Education,Not for profit,Australia,Internal,0
